genus	reads	relative_abundance	percent
Erysipelothrix	5	3.24721713491538e-05	0.00324721713491538
F0332	5	3.24721713491538e-05	0.00324721713491538
Geodermatophilus	5	3.24721713491538e-05	0.00324721713491538
Gottschalkia	5	3.24721713491538e-05	0.00324721713491538
Hafnia-Obesumbacterium	5	3.24721713491538e-05	0.00324721713491538
Halochromatium	5	3.24721713491538e-05	0.00324721713491538
Hygrocybe	5	3.24721713491538e-05	0.00324721713491538
Kingella	5	3.24721713491538e-05	0.00324721713491538
Kitasatospora	5	3.24721713491538e-05	0.00324721713491538
Lachnospiraceae NK4A136 group	5	3.24721713491538e-05	0.00324721713491538
Lampropedia	5	3.24721713491538e-05	0.00324721713491538
Longivirga	5	3.24721713491538e-05	0.00324721713491538
Lysinimonas	5	3.24721713491538e-05	0.00324721713491538
ML602J-51	5	3.24721713491538e-05	0.00324721713491538
Marinobacter	5	3.24721713491538e-05	0.00324721713491538
Marmoricola	5	3.24721713491538e-05	0.00324721713491538
Methylobacillus	5	3.24721713491538e-05	0.00324721713491538
Neohygrocybe	5	3.24721713491538e-05	0.00324721713491538
Nocardiopsis	5	3.24721713491538e-05	0.00324721713491538
Olsenella	5	3.24721713491538e-05	0.00324721713491538
Oxalicibacterium	5	3.24721713491538e-05	0.00324721713491538
Oxalobacter	5	3.24721713491538e-05	0.00324721713491538
Pectobacterium	5	3.24721713491538e-05	0.00324721713491538
Phlebia	5	3.24721713491538e-05	0.00324721713491538
Phyllobacterium	5	3.24721713491538e-05	0.00324721713491538
Pleurotheciella	5	3.24721713491538e-05	0.00324721713491538
Pseudahrensia	5	3.24721713491538e-05	0.00324721713491538
Pseudoalteromonas	5	3.24721713491538e-05	0.00324721713491538
Rhodanobacter	5	3.24721713491538e-05	0.00324721713491538
Rhodobacter	5	3.24721713491538e-05	0.00324721713491538
Rhytisma	5	3.24721713491538e-05	0.00324721713491538
Rikenellaceae RC9 gut group	5	3.24721713491538e-05	0.00324721713491538
Roseivivax	5	3.24721713491538e-05	0.00324721713491538
Stachybotrys	5	3.24721713491538e-05	0.00324721713491538
Sulfitobacter	5	3.24721713491538e-05	0.00324721713491538
Temperatibacter	5	3.24721713491538e-05	0.00324721713491538
Thalassotalea	5	3.24721713491538e-05	0.00324721713491538
Tremella	5	3.24721713491538e-05	0.00324721713491538
Tyzzerella	5	3.24721713491538e-05	0.00324721713491538
Valsaria	5	3.24721713491538e-05	0.00324721713491538
Wolbachia	5	3.24721713491538e-05	0.00324721713491538
